,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
1058,3382,822,1,9/9/2021,DIvision 1 Mid-Major,Role Player,3.44,,13.83,,46,52,52,51,52,,,,,,67,67,67,60,58,44,55.1,7.3,74,1.66,0.18,15.3,3.44,13.83,50.6,67,4
1059,3383,822,1,9/9/2021,DIvision 1 Mid-Major,Starter,2.93,,11.46,,66,66,66,60,63,,,,,,66,66,60,42,53,59,57.8,12.2,58,2.36,0.14,18.9,2.93,11.46,64.2,64,4
1060,3384,822,1,9/9/2021,DIvision 1 Mid-Major,Starter,3.02,,11.86,,50,50,55,55,50,,,,,,61,55,64,36,64,51,56.2,9.6,52,2.08,0.16,16.3,3.02,11.86,52,60,4
1061,3385,822,1,9/9/2021,DIvision 1 Mid-Major,Impact Player,3.23,,13.25,,56,56,58,58,56,,,,,,63,62,57,31,49,45,57.1,7.6,46,1.99,0.17,16.5,3.23,13.25,56.8,60.66666667,4
1062,3386,822,1,9/9/2021,DIvision 1 Mid-Major,Starter,3.21,,11.97,,50,50,48,46,48,,,,,,50,48,46,56,36,71,57.2,16.4,71,2.19,0.15,21.4,3.21,11.97,48.4,48,4
1064,9657,822,1,9/9/2021,DIvision 1 Mid-Major,Role Player,2.86,,11.66,,60,61,60,62,60,,,,,,68,62,66,,,,,,,,,,2.86,11.66,60.6,65.33333333,4
1066,3390,822,1,9/9/2021,DIvision 1 Mid-Major,Role Player,3.14,,12.12,,56,57,56,55,57,,1.87,1.85,1.77,1.82,62,61,61,,,,,,,,,,3.14,12.12,56.2,61.33333333,5
1067,3391,822,1,9/9/2021,DIvision 1 Mid-Major,Role Player,2.98,,12.56,,57,56,56,56,53,,,,,,54,61,62,39,49,43,58.7,7,54,2.03,0.17,16.2,2.98,12.56,55.6,59,4
1068,3392,822,1,9/9/2021,DIvision 1 Mid-Major,Starter,3.1,,12.62,,48,50,49,51,48,,,,,,71,66,62,27,34,40,61.7,5.8,43,1.95,0.19,16.5,3.1,12.62,49.2,66.33333333,4
1070,3394,822,1,9/9/2021,DIvision 1 Mid-Major,Role Player,3.37,,12.67,,44,45,46,47,44,,,,,,44,47,46,41,63,38,55.6,5.3,56,1.59,0.19,14.9,3.37,12.67,45.2,45.66666667,4
1071,3395,822,1,9/9/2021,DIvision 1 Mid-Major,Starter,3.11,,13.06,,45,45,43,45,45,,,,,,67,62,60,39,46,56,61,11.3,54,2.3,0.16,17.3,3.11,13.06,44.6,63,4
1072,3396,822,1,9/9/2021,DIvision 1 Mid-Major,Impact Player,2.91,,11.71,,51,47,48,46,48,,,,,,60,64,60,,,,,,,,,,2.91,11.71,48,61.33333333,4
1073,3397,822,1,9/9/2021,DIvision 1 Mid-Major,Impact Player,3.03,,12.31,,46,49,49,47,46,,,,,,60,59,60,23,44,37,57.8,4.9,38,1.77,0.19,18,3.03,12.31,47.4,59.66666667,4
1074,3398,822,1,9/9/2021,DIvision 1 Mid-Major,Role Player,2.95,,11.7,,50,54,51,54,53,,1.82,1.65,1.9,1.84,60,71,68,48,64,56,61,11.4,64,2.29,0.17,16.6,2.95,11.7,52.4,66.33333333,5
1075,3399,822,1,9/9/2021,DIvision 1 Mid-Major,Starter,3.53,,15.3,,46,46,48,47,48,,,,,,59,54,66,,,,,,,,,,3.53,15.3,47,59.66666667,4
1076,3400,822,1,9/9/2021,DIvision 1 Mid-Major,Role Player,3.15,,13.13,,48,50,48,50,47,,,,,,60,56,58,41,49,42,48.6,6.6,56,1.32,0.18,12.8,3.15,13.13,48.6,58,4
1078,3692,823,1,9/16/2021,DIvision 1 Mid-Major,Starter,3.14,,12.7,,55,57,55,,,,,,,,73,71,65,56,57,52,58,9.9,70,2.05,0.16,16.6,3.14,12.7,55.66666667,69.66666667,4
1079,3693,823,1,9/16/2021,DIvision 1 Mid-Major,Starter,3.3,,12.77,,58,56,57,,,,1.8,1.71,1.75,,67,74,74,27,47,53,69.4,10.1,43,2.95,0.17,18.6,3.3,12.77,57,71.66666667,5
1082,3696,823,1,9/16/2021,DIvision 1 Mid-Major,Starter,3.12,,11.72,,59,64,,,,,,,,,76,72,75,64,56,80,62.8,21.7,78,2.56,0.16,19.3,3.12,11.72,61.5,74.33333333,4
1083,3697,823,1,9/16/2021,DIvision 1 Mid-Major,Impact Player,3.39,,13,,48,48,50,,,,,,,,67,64,66,51,52,79,65.3,20.4,66,2.94,0.15,16.3,3.39,13,48.66666667,65.66666667,4
1084,3698,823,1,9/16/2021,DIvision 1 Mid-Major,Impact Player,3.02,,11.95,,49,49,49,,,,,,,,65,60,62,47,55,43,53.5,5.5,60,1.49,0.19,16.6,3.02,11.95,49,62.33333333,4
1085,3699,823,1,9/16/2021,DIvision 1 Mid-Major,Starter,3.55,,14.17,,48,49,50,,,,,,,,66,69,68,38,47,41,61,5.1,50,1.95,0.19,17.5,3.55,14.17,49,67.66666667,4
1086,3700,823,1,9/16/2021,DIvision 1 Mid-Major,Impact Player,3.11,,12.02,,58,55,56,,,,,,,,61,64,65,62,59,59,53.6,10.8,75,1.6,0.18,16.5,3.11,12.02,56.33333333,63.33333333,4
1088,3702,823,1,9/16/2021,DIvision 1 Mid-Major,Role Player,3.02,,11.68,,63,61,64,,,,,,,,72,70,70,48,56,49,58.5,7.7,60,1.97,0.17,18.2,3.02,11.68,62.66666667,70.66666667,4
1089,3703,823,1,9/16/2021,DIvision 1 Mid-Major,Role Player,3.22,,12.24,,51,55,57,,,,,,,,69,66,68,52,46,51,62.8,8.4,65,2.38,0.17,18.7,3.22,12.24,54.33333333,67.66666667,4
1090,3704,823,1,9/16/2021,DIvision 1 Mid-Major,Role Player,3.21,,12.18,,56,57,58,,,,,,,,63,62,62,34,47,47,58,8.2,50,2,0.17,16.3,3.21,12.18,57,62.33333333,4
1091,3705,823,1,9/16/2021,DIvision 1 Mid-Major,Impact Player,3.08,,11.92,,48,52,53,,,,,,,,73,65,71,65,47,49,54.1,8.9,79,1.73,0.17,16.5,3.08,11.92,51,69.66666667,4
1092,3706,823,1,9/16/2021,DIvision 1 Mid-Major,Role Player,3.06,,11.66,,54,57,58,,,,,,,,59,59,61,67,44,56,55.8,11.3,82,1.88,0.16,17,3.06,11.66,56.33333333,59.66666667,4
1093,3707,823,1,9/16/2021,DIvision 1 Mid-Major,Starter,3.35,,12.81,,52,54,56,,,,1.77,1.76,1.97,,69,68,67,36,53,64,65.2,13.8,52,2.58,0.16,19.5,3.35,12.81,54,68,5
1094,3708,823,1,9/16/2021,DIvision 1 Mid-Major,Starter,3.14,,12.11,,61,62,59,,,,,,,,74,64,67,57,50,68,63.8,15.2,72,2.61,0.16,19.2,3.14,12.11,60.66666667,68.33333333,4
1095,3709,823,1,9/16/2021,DIvision 1 Mid-Major,Starter,3.02,,11.72,,56,56,58,,,,,,,,68,69,69,47,47,65,62.9,14.3,62,2.44,0.16,18.7,3.02,11.72,56.66666667,68.66666667,4
1097,3711,823,1,9/16/2021,DIvision 1 Mid-Major,Impact Player,3.21,,12.27,,48,50,49,,,,1.93,1.85,1.79,,65,67,66,21,34,32,54.6,3.1,34,1.52,0.2,16.5,3.21,12.27,49,66,5
1170,4548,827,1,10/7/2021,DIvision 1 Mid-Major,Impact Player,3.08,,11.67,,54,55,56,,,,,,,,78,70,64,60,66,59,59.3,11,73,2.19,0.16,17.5,3.08,11.67,55,70.66666667,4
1171,4549,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,3.1,,11.38,,56,57,60,,,,,,,,69,70,74,77,56,63,60.6,12.4,91,2.23,0.16,19.2,3.1,11.38,57.66666667,71,4
1173,4551,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,2.93,,11.35,,63,63,64,,,,,,,,71,72,74,64,64,54,60.3,9.3,78,2.46,0.15,18.3,2.93,11.35,63.33333333,72.33333333,4
1176,4554,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,3.13,,12.48,,66,63,64,,,,,,,,64,68,69,63,52,61,59.2,11.5,76,2.29,0.16,19.1,3.13,12.48,64.33333333,67,4
1177,4555,827,1,10/7/2021,DIvision 1 Mid-Major,Impact Player,3.26,,12.39,,59,59,59,,,,,,,,60,63,68,26,23,53,56.2,9,38,1.66,0.19,16.6,3.26,12.39,59,63.66666667,4
1178,4556,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,3.41,,12.56,,53,52,54,,,,,,,,63,66,64,45,56,51,58.2,8.4,58,1.92,0.18,15.6,3.41,12.56,53,64.33333333,4
1179,4557,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,3.09,,12.55,,55,56,59,,,,,,,,63,65,68,32,34,41,56.4,4.9,44,1.71,0.18,15.7,3.09,12.55,56.66666667,65.33333333,4
1180,4558,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,2.97,,11.79,,56,54,54,,,,2,1.88,,,63,65,64,61,51,57,55.3,10.1,74,1.96,0.15,15.8,2.97,11.79,54.66666667,64,5
1181,4559,827,1,10/7/2021,DIvision 1 Mid-Major,Impact Player,3.37,,12.34,,55,56,55,,,,,,,,70,66,66,58,56,52,60.7,8.7,71,2.3,0.16,16.7,3.37,12.34,55.33333333,67.33333333,4
1182,4560,827,1,10/7/2021,DIvision 1 Mid-Major,Impact Player,3,,11.2,,64,61,63,,,,,,,,68,73,74,69,58,51,57.9,8.2,82,2.2,0.16,17,3,11.2,62.66666667,71.66666667,4
1185,4563,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,3.21,,12.48,,55,58,60,,,,,,,,68,69,76,46,38,72,59.3,15.3,59,2.46,0.14,20.1,3.21,12.48,57.66666667,71,4
1186,4564,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,3.33,,12.47,,53,55,57,,,,,,,,62,67,64,70,64,64,60.2,12.6,84,2.15,0.16,18.5,3.33,12.47,55,64.33333333,4
1187,4565,827,1,10/7/2021,DIvision 1 Mid-Major,Impact Player,3.14,,12.26,,57,58,60,,,,1.8,1.74,1.65,1.66,70,69,68,67,44,55,56.3,9.7,80,2.2,0.15,16.2,3.14,12.26,58.33333333,69,5
1189,4567,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,3.04,,12.22,,59,62,61,,,,,,,,69,68,67,57,54,46,47.2,6.7,70,1.16,0.19,14.6,3.04,12.22,60.66666667,68,4
1193,4571,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,3.11,,12.62,,57,60,60,,,,1.74,1.91,1.82,,68,69,67,57,62,54,61,9.3,70,2.45,0.16,18,3.11,12.62,59,68,5
1194,4572,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,3.09,,12.65,,57,59,58,,,,1.78,1.86,1.73,,69,73,72,60,47,69,61.7,14.1,74,2.56,0.15,17.7,3.09,12.65,58,71.33333333,5
1195,4573,827,1,10/7/2021,DIvision 1 Mid-Major,Starter,2.98,,11.83,,45,49,46,,,,,,,,65,66,74,53,61,53,61.5,9.1,66,2.39,0.16,17.7,2.98,11.83,46.66666667,68.33333333,4
1219,5001,829,1,10/19/2021,Power 5,Impact Player,2.85,2.86,11.24,,59,58,59,,,,,,,,72,68,71,62,65,48,63.6,8.4,76,2.27,0.17,18.4,2.855,11.24,58.66666667,70.33333333,4
1220,5002,829,1,10/19/2021,Power 5,Impact Player,2.72,2.78,11.08,,66,70,68,,,,,,,,69,74,73,49,55,59,69.2,12.2,64,3.1,0.16,21.2,2.75,11.08,68,72,4
1221,5003,829,1,10/19/2021,Power 5,Impact Player,3.09,3.03,12.16,,57,59,61,,,,,,,,66,61,73,56,63,45,63.4,7.7,71,2.34,0.17,18.3,3.06,12.16,59,66.66666667,4
1223,5005,829,1,10/19/2021,Power 5,Starter,2.91,2.91,11.41,,57,58,59,,,,,,,,65,65,68,66,65,35,60.3,4.2,80,1.99,0.18,18.7,2.91,11.41,58,66,4
1225,5007,829,1,10/19/2021,Power 5,Starter,2.98,3.02,12.11,,63,65,63,,,,,,,,61,64,61,44,55,41,66.4,6.2,59,2.64,0.17,17.4,3,12.11,63.66666667,62,4
1227,5009,829,1,10/19/2021,Power 5,Impact Player,2.71,2.71,11.13,,59,57,60,,,,,,,,74,74,73,50,62,50,65.2,8.1,63,2.6,0.16,18.7,2.71,11.13,58.66666667,73.66666667,4
1229,5011,829,1,10/19/2021,Power 5,Role Player,3.01,3.01,12.21,,57,57,57,,,,,,,,66,65,66,45,56,60,59.1,11.1,58,2.15,0.16,18.7,3.01,12.21,57,65.66666667,4
1230,5012,829,1,10/19/2021,Power 5,Role Player,2.8,2.8,11.5,,68,69,69,,,,,,,,69,70,71,66,60,57,62,10.3,79,2.55,0.15,19.5,2.8,11.5,68.66666667,70,4
1233,5015,829,1,10/19/2021,Power 5,Impact Player,3.1,,12.32,,59,60,62,,,,,,,,68,69,69,50,53,58,65.4,11.9,65,2.97,0.15,17.5,3.1,12.32,60.33333333,68.66666667,4
1235,5017,829,1,10/19/2021,Power 5,Starter,2.61,2.66,10.53,,64,64,64,,,,,,,,67,68,58,66,54,69,60.5,15.7,81,2.61,0.14,19,2.635,10.53,64,64.33333333,4
1237,5019,829,1,10/19/2021,Power 5,Role Player,2.72,2.72,11.13,,66,67,67,,,,,,,,63,52,62,69,40,43,57.1,6.8,83,1.94,0.17,17.7,2.72,11.13,66.66666667,59,4
1239,5021,829,1,10/19/2021,Power 5,Starter,3.06,3.07,12.68,,61,60,60,,,,1.66,1.57,,,67,69,67,69,45,49,62.6,7.6,82,2.31,0.17,18.6,3.065,12.68,60.33333333,67.66666667,5
1241,5023,829,1,10/19/2021,Power 5,Role Player,2.92,2.92,11.79,,61,62,62,,,,1.69,1.71,,,66,67,71,52,58,54,65.5,10.4,67,2.61,0.17,17.6,2.92,11.79,61.66666667,68,5
1242,5024,829,1,10/19/2021,Power 5,Starter,2.79,2.81,10.97,,67,65,65,,,,,,,,73,68,68,38,55,62,64.2,13.1,54,2.85,0.15,18.3,2.8,10.97,65.66666667,69.66666667,4
1243,5025,829,1,10/19/2021,Power 5,Starter,2.92,2.92,11.31,,59,60,61,,,,,,,,68,70,69,58,64,65,61.3,14.3,73,2.43,0.16,20.1,2.92,11.31,60,69,4
1282,5211,833,1,10/29/2021,Power 5,Role Player,3.21,3.13,12.3,12.1,61,60,59,60,59,60,,,,,72,73,71,67,59,45,60.5,6.2,81,2.32,0.17,19.6,3.17,12.2,59.83333333,72,4
1283,5212,833,1,10/29/2021,Power 5,Role Player,3.11,2.87,11.42,11.2,48,47,50,50,50,52,,,,,67,68,68,38,46,55,57.2,11.1,53,2.01,0.16,16.9,2.99,11.31,49.5,67.66666667,4
1284,5213,833,1,10/29/2021,Power 5,Starter,3.16,3.06,11.93,11.9,55,54,57,56,56,55,,,,,63,67,65,64,63,43,59.5,5.6,78,2.23,0.16,17.8,3.11,11.915,55.5,65,4
1285,5214,833,1,10/29/2021,Power 5,Impact Player,3.05,2.97,11.55,11.42,63,62,61,63,61,63,,,,,72,74,71,53,66,50,65.5,9.4,68,2.83,0.15,18.1,3.01,11.485,62.16666667,72.33333333,4
1286,5215,833,1,10/29/2021,Power 5,Role Player,3.12,3.01,11.97,11.85,52,54,55,55,55,55,,,,,67,68,69,69,50,62,59.9,11.9,82,2.36,0.16,17.8,3.065,11.91,54.33333333,68,4
1290,5219,833,1,10/29/2021,Power 5,Impact Player,2.9,3.1,11.5,11.52,51,52,59,60,60,61,,,,,69,67,72,51,52,57,61.5,11.5,66,2.62,0.15,19,3,11.51,57.16666667,69.33333333,4
1291,5220,833,1,10/29/2021,Power 5,Role Player,3.17,3.14,12.58,12.62,53,55,57,57,57,57,,,,,68,69,68,40,48,43,59.4,6.8,55,2.04,0.18,17.2,3.155,12.6,56,68.33333333,4
1293,5222,833,1,10/29/2021,Power 5,Starter,3.44,3.06,12.18,12.22,56,53,56,63,56,56,1.72,1.81,1.69,,74,76,75,45,57,42,63.1,6.7,60,2.39,0.17,17,3.25,12.2,56.66666667,75,5
1294,5223,833,1,10/29/2021,Power 5,Role Player,3.29,3.01,11.7,11.72,59,61,59,61,63,63,,,,,67,70,74,57,46,57,62.6,11.7,72,2.47,0.16,19.5,3.15,11.71,61,70.33333333,4
1296,5225,833,1,10/29/2021,Power 5,Impact Player,2.89,3.02,11.07,,52,53,55,55,56,58,,,,,70,65,68,53,46,57,59,10.2,66,2.16,0.16,20.7,2.955,11.07,54.83333333,67.66666667,4
1299,5228,833,1,10/29/2021,Power 5,Role Player,2.94,2.94,11.12,11.22,54,56,54,58,52,55,,,,,69,68,70,53,58,55,59.7,9.5,66,2.05,0.17,18.3,2.94,11.17,54.83333333,69,4
1301,5230,833,1,10/29/2021,Power 5,Starter,3.14,3.15,11.9,11.97,58,58,53,60,58,61,,,,,75,74,73,,,,,,,,,,3.145,11.935,58,74,4
1303,5232,833,1,10/29/2021,Power 5,Starter,3.31,3.31,12.88,12.82,52,53,54,54,52,53,1.88,2.13,1.94,,68,70,63,61,44,54,62.1,9.4,74,2.67,0.15,17.2,3.31,12.85,53,67,5
1475,13184,845,1,11/4/2021,Power 5,Starter,2.92,,11.7,,58,59,62,,,,,,,,71,70,69,,,,,,,,,,2.92,11.7,59.66666667,70,4
1477,5428,845,1,11/4/2021,Power 5,Impact Player,2.82,,10.94,,61,62,62,,,,,,,,73,71,67,33,42,60,63.6,12.5,49,2.75,0.14,18.8,2.82,10.94,61.66666667,70.33333333,4
1478,5429,845,1,11/4/2021,Power 5,Impact Player,2.92,,11.42,,57,56,59,,,,,,,,65,71,74,53,70,75,63,16.4,66,2.58,0.15,19.8,2.92,11.42,57.33333333,70,4
1481,13186,845,1,11/4/2021,Power 5,Impact Player,2.81,,11.16,,60,59,59,,,,,,,,70,70,66,,,,,,,,,,2.81,11.16,59.33333333,68.66666667,4
1482,5433,845,1,11/4/2021,Power 5,Role Player,2.88,,11.56,,49,50,52,,,,,,,,64,64,60,61,49,59,66.1,12.3,76,2.85,0.16,18.9,2.88,11.56,50.33333333,62.66666667,4
1484,5435,845,1,11/4/2021,Power 5,Role Player,2.88,,11.53,,59,58,61,,,,,,,,70,70,70,61,43,79,61.8,19.3,75,2.49,0.15,21.4,2.88,11.53,59.33333333,70,4
1485,5436,845,1,11/4/2021,Power 5,Impact Player,3.02,,12.42,,60,58,60,,,,,,,,69,75,75,46,49,45,64.1,7.5,61,2.4,0.17,18.6,3.02,12.42,59.33333333,73,4
1486,5437,845,1,11/4/2021,Power 5,Impact Player,2.87,,11.24,,64,66,65,,,,,,,,69,57,71,61,55,64,65.3,12.5,75,2.78,0.16,16.9,2.87,11.24,65,65.66666667,4
1489,13189,845,1,11/4/2021,Power 5,Starter,2.73,,10.82,,57,59,57,,,,,,,,68,69,69,,,,,,,,,,2.73,10.82,57.66666667,68.66666667,4
1490,5441,845,1,11/4/2021,Power 5,Impact Player,2.85,,11.28,,56,50,55,,,,1.96,1.6,1.65,,76,57,77,32,55,49,63.9,7.5,45,2.42,0.17,21,2.85,11.28,53.66666667,70,5
1492,5443,845,1,11/4/2021,Power 5,Starter,3.03,,12.19,,58,54,57,,,,1.84,1.75,1.74,,68,69,55,50,55,49,65.3,7.6,62,2.59,0.16,19.1,3.03,12.19,56.33333333,64,5
1494,13193,845,1,11/4/2021,Power 5,Impact Player,2.83,,11.01,,58,60,62,,,,,,,,56,68,70,,,,,,,,,,2.83,11.01,60,64.66666667,4
1495,5446,845,1,11/4/2021,Power 5,Starter,2.86,,11.59,,57,58,59,,,,,,,,70,69,67,35,63,53,61.4,10.1,51,2.07,0.18,18.5,2.86,11.59,58,68.66666667,4
1559,4309,849,1,10/4/2021,Division 1 Mid-Major,Impact Player,3,,12.02,,57,58,57,,,,1.96,1.91,1.87,,60,64,65,46,49,66,64.4,13.3,59,2.43,0.17,18.5,3,12.02,57.33333333,63,5
1562,4312,849,1,10/4/2021,Division 1 Mid-Major,Impact Player,2.91,,11.68,,64,64,62,,,,,,,,64,63,64,49,52,41,66.8,4.9,62,2.62,0.17,17.5,2.91,11.68,63.33333333,63.66666667,4
1564,4314,849,1,10/4/2021,Division 1 Mid-Major,Starter,3.05,,11.44,,66,65,65,,,,,,,,72,73,71,69,53,79,67.6,20.6,82,3.24,0.14,20.3,3.05,11.44,65.33333333,72,4
1566,4316,849,1,10/4/2021,Division 1 Mid-Major,Impact Player,2.8,,11.39,,58,58,56,,,,,,,,61,59,60,53,60,45,50.9,6.3,66,1.47,0.17,14.1,2.8,11.39,57.33333333,60,4
1568,4318,849,1,10/4/2021,Division 1 Mid-Major,Impact Player,2.82,,11.15,,63,61,61,,,,,,,,71,70,70,54,63,74,59.4,18.1,69,2.32,0.15,21.7,2.82,11.15,61.66666667,70.33333333,4
1569,4319,849,1,10/4/2021,Division 1 Mid-Major,Impact Player,2.96,,11.75,,55,56,56,,,,,,,,70,68,68,49,61,71,66.1,14.9,62,2.77,0.16,18.1,2.96,11.75,55.66666667,68.66666667,4
1571,4321,849,1,10/4/2021,Division 1 Mid-Major,Impact Player,2.75,,10.96,,64,65,65,,,,,,,,64,65,64,60,53,76,65.7,16.8,73,2.94,0.15,19.7,2.75,10.96,64.66666667,64.33333333,4
1573,4323,849,1,10/4/2021,Division 1 Mid-Major,Starter,3.07,,11.78,,56,57,55,,,,,,,,68,70,70,71,65,75,62,16.4,84,2.41,0.16,22.1,3.07,11.78,56,69.33333333,4
1574,4324,849,1,10/4/2021,Division 1 Mid-Major,Starter,2.8,,11.23,,63,63,64,,,,,,,,59,66,63,31,36,55,62.2,9.8,44,2.34,0.16,18.2,2.8,11.23,63.33333333,62.66666667,4
1577,4327,849,1,10/4/2021,Division 1 Mid-Major,Starter,3.29,,13.53,,61,62,62,,,,1.6,1.65,1.57,,68,68,68,42,55,56,58.2,10,55,1.93,0.17,16.7,3.29,13.53,61.66666667,68,5
1580,4330,849,1,10/4/2021,Division 1 Mid-Major,Starter,2.82,,10.84,,61,62,62,,,,,,,,64,63,62,70,46,48,59.5,7.2,83,2.2,0.16,15.3,2.82,10.84,61.66666667,63,4
1581,4331,849,1,10/4/2021,Division 1 Mid-Major,Starter,2.95,,12.01,,60,62,60,,,,,,,,67,69,64,33,49,43,62.8,7,49,2.36,0.17,18.3,2.95,12.01,60.66666667,66.66666667,4
1861,3951,863,1,9/22/2021,DIvision 1 Mid-Major,Impact Player,3.02,,11.2,,62,62,,,,,1.75,1.78,,,73,72,,40,58,77,64.6,17.4,52,2.81,0.15,20.5,3.02,11.2,62,72.5,5
1862,2199,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.23,,12.53,,57,60,,,,,1.91,2,,,66,66,,,,,,,,,,,3.23,12.53,58.5,66,5
1863,3953,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.26,,12.51,,60,59,,,,,2,2.03,,,71,65,,55,60,43,58.1,5.7,68,1.67,0.19,17.7,3.26,12.51,59.5,68,5
1865,3955,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.11,,12.51,,57,57,,,,,,,,,71,71,,34,56,59,56.6,10.9,46,1.8,0.18,18.8,3.11,12.51,57,71,4
1866,3956,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.02,,11.79,,59,61,,,,,,,,,70,67,,35,39,65,56.1,13.1,48,1.9,0.16,18.5,3.02,11.79,60,68.5,4
1867,3957,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.32,,12.66,,59,61,,,,,,,,,73,72,,31,52,46,68.2,6.6,43,2.56,0.17,19.6,3.32,12.66,60,72.5,4
1868,3958,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.26,,12.29,,58,58,,,,,,,,,63,62,,69,52,60,59.6,11.3,83,2.23,0.16,17.6,3.26,12.29,58,62.5,4
1869,3959,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.59,,13.02,,52,52,,,,,2.03,2.03,,,64,58,,49,63,64,50.1,12.6,61,1.54,0.16,16.8,3.59,13.02,52,61,5
1870,3960,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.19,,11.57,,64,64,,,,,,,,,74,72,,68,40,61,61.3,11.7,81,2.18,0.16,20.8,3.19,11.57,64,73,4
1871,3961,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.08,,11.78,,63,63,,,,,,,,,69,67,,51,56,59,58,11,64,2,0.16,17.7,3.08,11.78,63,68,4
1872,3962,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.65,,13.97,,61,59,,,,,1.81,1.84,,,72,62,,49,59,48,60.5,7.2,62,2.1,0.17,15,3.65,13.97,60,67,5
1874,3964,863,1,9/22/2021,DIvision 1 Mid-Major,Impact Player,2.95,,10.91,,63,64,,,,,,,,,70,67,,44,54,52,61.3,8.6,57,2.2,0.17,17.6,2.95,10.91,63.5,68.5,4
1875,3965,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.25,,12.09,,62,59,,,,,,,,,76,74,,37,52,52,61,8.5,50,2,0.17,19.3,3.25,12.09,60.5,75,4
1876,3966,863,1,9/22/2021,DIvision 1 Mid-Major,Impact Player,3.23,,12.32,,62,64,,,,,,,,,76,75,,44,60,58,65.2,10.5,57,2.66,0.17,19.8,3.23,12.32,63,75.5,4
1877,3967,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.21,,12.33,,58,59,,,,,,,,,64,62,,68,45,64,56.1,12.5,81,1.94,0.16,16.1,3.21,12.33,58.5,63,4
1878,3968,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.09,,11.91,,65,62,,,,,,,,,82,76,,62,59,60,66.9,11.3,76,2.59,0.16,19.9,3.09,11.91,63.5,79,4
1879,3969,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.16,,11.51,,55,55,,,,,,,,,73,70,,53,67,57,58.2,10.3,66,2.01,0.17,17.4,3.16,11.51,55,71.5,4
1882,3972,863,1,9/22/2021,DIvision 1 Mid-Major,Impact Player,3.05,,11.58,,68,66,,,,,,,,,79,77,,45,54,55,68.8,9.6,57,2.68,0.17,20.1,3.05,11.58,67,78,4
1911,4361,867,1,9/29/2021,Power 5,Impact Player,3.31,,11.8,,59,60,,,,,,,,,70,66,,38,61,65,65.1,13,51,2.4,0.17,18.8,3.31,11.8,59.5,68,4
1914,4364,867,1,9/29/2021,Power 5,Role Player,3.11,,12.53,,63,60,,,,,1.75,1.81,1.75,,64,64,,46,54,51,66.2,8.4,58,2.49,0.19,19.4,3.11,12.53,61.5,64,5
1915,4365,867,1,9/29/2021,Power 5,Role Player,3.36,,12.3,,66,61,,,,,1.78,1.82,1.91,,68,69,,64,55,64,62.3,12.5,78,2.51,0.16,16.3,3.36,12.3,63.5,68.5,5
1917,4367,867,1,9/29/2021,Power 5,Role Player,3.29,,12.48,,60,60,,,,,,,,,69,69,,36,59,47,67.4,7,49,2.76,0.18,22.5,3.29,12.48,60,69,4
1919,4369,867,1,9/29/2021,Power 5,Role Player,3.31,,12.05,,60,61,,,,,,,,,63,64,,38,51,44,64.7,5.9,50,2.37,0.19,17.5,3.31,12.05,60.5,63.5,4
