,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
5067,12914,1669,2,10/27/2022,Division 2,Starter,2.82,2.75,10.72,,58,60,59,,,,,,,,61,62,66,,,,,,,,,,2.785,10.72,59,63,4
5068,12915,1669,2,10/27/2022,Division 2,Starter,3.13,3.12,12.86,,58,59,60,,,,,,,,67,65,67,,,,,,,,,,3.125,12.86,59,66.33333333,4
5069,12916,1669,2,10/27/2022,Division 2,Starter,3.08,3.07,11.63,,57,60,59,,,,,,,,65,65,68,,,,,,,,,,3.075,11.63,58.66666667,66,4
5070,12917,1669,2,10/27/2022,Division 2,Starter,2.97,2.82,11.24,,54,57,55,,,,,,,,66,66,66,,,,,,,,,,2.895,11.24,55.33333333,66,4
5115,11908,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.32,,12.76,,57,57,,,,,,,,,65,66,,,,,,,,,,,3.32,12.76,57,65.5,4
5116,11909,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.13,,11.62,,57,58,,,,,,,,,60,64,,,,,,,,,,,3.13,11.62,57.5,62,4
5119,11913,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.16,,12.22,,60,61,,,,,1.92,1.8,,,67,64,,,,,,,,,,,3.16,12.22,60.5,65.5,5
5120,11914,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.14,,12.04,,55,58,,,,,,,,,73,70,,,,,,,,,,,3.14,12.04,56.5,71.5,4
5121,11915,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.26,,12.45,,59,62,,,,,,,,,72,71,,,,,,,,,,,3.26,12.45,60.5,71.5,4
5122,11916,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.24,,12.15,,61,62,,,,,,,,,68,67,,,,,,,,,,,3.24,12.15,61.5,67.5,4
5123,11917,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.02,,11.43,,57,58,,,,,,,,,70,70,,,,,,,,,,,3.02,11.43,57.5,70,4
5124,11918,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.27,,12.04,,60,60,,,,,,,,,70,69,,,,,,,,,,,3.27,12.04,60,69.5,4
5126,11920,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.26,,11.91,,63,64,,,,,,,,,68,67,,,,,,,,,,,3.26,11.91,63.5,67.5,4
5130,11924,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.6,,11.98,,54,54,,,,,,,,,66,65,,,,,,,,,,,3.6,11.98,54,65.5,4
5131,11928,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.04,,11.66,,59,60,,,,,,,,,71,65,,,,,,,,,,,3.04,11.66,59.5,68,4
5133,11930,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.49,,13.07,,65,63,,,,,,,,,64,67,,,,,,,,,,,3.49,13.07,64,65.5,4
5134,9648,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.5,,12.9,,54,52,,,,,2,2,,,74,73,,,,,,,,,,,3.5,12.9,53,73.5,5
5136,11934,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.09,,12.31,,53,56,,,,,,,,,66,66,,,,,,,,,,,3.09,12.31,54.5,66,4
5137,11935,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.01,,11.92,,58,61,,,,,,,,,79,75,,,,,,,,,,,3.01,11.92,59.5,77,4
5138,11936,1673,2,10/12/2022,Division 1 Mid-Major,Starter,3.3,,12.61,,59,59,,,,,,,,,72,71,,,,,,,,,,,3.3,12.61,59,71.5,4
5141,12472,1675,2,10/24/2022,Division 2,Starter,3.25,3.23,13.13,,48,48,,,,,,,,,62,62,67,,,,,,,,,,3.24,13.13,48,63.66666667,4
5142,12473,1675,2,10/24/2022,Division 2,Impact Player,3.29,3.27,12.99,,57,57,,,,,,,,,66,65,65,,,,,,,,,,3.28,12.99,57,65.33333333,4
5143,12474,1675,2,10/24/2022,Division 2,Role Player,3.06,3.02,12.12,,60,63,,,,,,,,,61,55,65,,,,,,,,,,3.04,12.12,61.5,60.33333333,4
5144,12475,1675,2,10/24/2022,Division 2,Impact Player,3.08,3.03,12.16,,55,50,,,,,,,,,62,67,61,,,,,,,,,,3.055,12.16,52.5,63.33333333,4
5145,12476,1675,2,10/24/2022,Division 2,Starter,3.07,3.08,12.25,,55,63,,,,,,,,,60,57,64,,,,,,,,,,3.075,12.25,59,60.33333333,4
5146,12477,1675,2,10/24/2022,Division 2,Starter,3.26,3.23,13.02,,45,51,,,,,,,,,63,65,59,,,,,,,,,,3.245,13.02,48,62.33333333,4
5148,12479,1675,2,10/24/2022,Division 2,Role Player,2.97,2.92,11.79,,56,59,,,,,,,,,57,54,61,,,,,,,,,,2.945,11.79,57.5,57.33333333,4
5149,12480,1675,2,10/24/2022,Division 2,Role Player,3.1,3.07,12.76,,50,50,,,,,,,,,63,67,64,,,,,,,,,,3.085,12.76,50,64.66666667,4
5150,12481,1675,2,10/24/2022,Division 2,Role Player,3.04,3.04,11.72,,51,52,,,,,1.88,1.88,1.84,,67,65,59,,,,,,,,,,3.04,11.72,51.5,63.66666667,5
5151,12482,1675,2,10/24/2022,Division 2,Role Player,3.15,3.15,12.13,,59,58,,,,,,,,,57,61,50,,,,,,,,,,3.15,12.13,58.5,56,4
5153,12484,1675,2,10/24/2022,Division 2,Role Player,3.15,3.1,12.54,,45,53,,,,,,,,,56,61,68,,,,,,,,,,3.125,12.54,49,61.66666667,4
5155,12486,1675,2,10/24/2022,Division 2,Starter,2.98,2.94,11.59,,55,51,,,,,,,,,68,69,66,,,,,,,,,,2.96,11.59,53,67.66666667,4
5156,12487,1675,2,10/24/2022,Division 2,Impact Player,3.11,3.08,12.47,,52,50,,,,,1.75,1.7,1.69,,65,63,69,,,,,,,,,,3.095,12.47,51,65.66666667,5
5217,11708,1681,2,10/6/2022,DIvision 1 Mid-Major,Impact Player,3.21,3.35,,12.61,58,61,,,,,,,,,70,70,72,,,,,,,,,,3.28,12.61,59.5,70.66666667,4
5218,11709,1681,2,10/6/2022,DIvision 1 Mid-Major,Starter,3.48,3.41,,12.74,54,53,,,,,,,,,77,76,77,,,,,,,,,,3.445,12.74,53.5,76.66666667,4
5219,11710,1681,2,10/6/2022,DIvision 1 Mid-Major,Role Player,3.46,3.51,,13.13,60,62,,,,,1.75,1.75,,,70,70,70,,,,,,,,,,3.485,13.13,61,70,5
5224,11715,1681,2,10/6/2022,DIvision 1 Mid-Major,Starter,3.3,3.28,,11.92,51,54,,,,,,,,,73,73,71,,,,,,,,,,3.29,11.92,52.5,72.33333333,4
5225,11716,1681,2,10/6/2022,DIvision 1 Mid-Major,Starter,2.99,3.12,,11.7,52,51,,,,,,,,,64,70,71,,,,,,,,,,3.055,11.7,51.5,68.33333333,4
5226,11717,1681,2,10/6/2022,DIvision 1 Mid-Major,Role Player,2.99,3.03,,12.08,56,56,,,,,,,,,70,70,76,,,,,,,,,,3.01,12.08,56,72,4
5227,11718,1681,2,10/6/2022,DIvision 1 Mid-Major,Starter,3.1,3.15,,12.24,60,60,,,,,,,,,71,71,65,,,,,,,,,,3.125,12.24,60,69,4
5228,11719,1681,2,10/6/2022,DIvision 1 Mid-Major,Starter,3.03,3.23,,12.74,61,61,,,,,,,,,79,71,72,,,,,,,,,,3.13,12.74,61,74,4
5229,11720,1681,2,10/6/2022,DIvision 1 Mid-Major,Role Player,3.14,3.19,,12.1,54,52,,,,,,,,,68,65,66,,,,,,,,,,3.165,12.1,53,66.33333333,4
5230,11721,1681,2,10/6/2022,DIvision 1 Mid-Major,Role Player,2.93,3.38,,11.9,61,61,,,,,,,,,75,72,73,,,,,,,,,,3.155,11.9,61,73.33333333,4
5231,11722,1681,2,10/6/2022,DIvision 1 Mid-Major,Role Player,3.3,3.27,,12.35,52,52,,,,,,,,,64,64,62,,,,,,,,,,3.285,12.35,52,63.33333333,4
5232,11723,1681,2,10/6/2022,DIvision 1 Mid-Major,Starter,3.22,3.47,,12.2,60,61,,,,,,,,,68,65,73,,,,,,,,,,3.345,12.2,60.5,68.66666667,4
5233,11724,1681,2,10/6/2022,DIvision 1 Mid-Major,Role Player,3.16,3.24,,12.06,57,58,,,,,,,,,66,67,67,,,,,,,,,,3.2,12.06,57.5,66.66666667,4
5234,11725,1681,2,10/6/2022,DIvision 1 Mid-Major,Starter,3.31,3.35,,13.46,55,56,,,,,1.72,1.9,,,72,68,77,,,,,,,,,,3.33,13.46,55.5,72.33333333,5
5236,11727,1681,2,10/6/2022,DIvision 1 Mid-Major,Impact Player,3.18,3.35,,11.93,62,63,,,,,,,,,72,71,70,,,,,,,,,,3.265,11.93,62.5,71,4
5237,11728,1681,2,10/6/2022,DIvision 1 Mid-Major,Starter,3.64,3.88,,13.57,61,60,,,,,1.78,1.75,,,65,65,68,,,,,,,,,,3.76,13.57,60.5,66,5
5242,13044,1685,2,11/2/2022,DIvision 1 Mid-Major,Starter,3.03,3.03,12.29,,56,57,58,,,,,,,,62,61,64,,,,,,,,,,3.03,12.29,57,62.33333333,4
5247,13049,1685,2,11/2/2022,DIvision 1 Mid-Major,Starter,2.94,2.93,11.7,,60,64,66,,,,,,,,69,63,69,,,,,,,,,,2.935,11.7,63.33333333,67,4
5295,12926,1689,2,10/31/2022,Division 2,Starter,2.79,,11.13,,58,57,58,,,,,,,,62,63,68,,,,,,,,,,2.79,11.13,57.66666667,64.33333333,4
5296,12927,1689,2,10/31/2022,Division 2,Starter,2.87,,11.56,,59,57,57,,,,,,,,67,72,67,,,,,,,,,,2.87,11.56,57.66666667,68.66666667,4
5298,12929,1689,2,10/31/2022,Division 2,Starter,2.94,,11.35,,63,58,61,,,,,,,,60,67,71,,,,,,,,,,2.94,11.35,60.66666667,66,4
5300,12931,1689,2,10/31/2022,Division 2,Impact Player,2.97,,12.2,,62,59,60,,,,,,,,63,65,60,,,,,,,,,,2.97,12.2,60.33333333,62.66666667,4
5305,12938,1689,2,10/31/2022,Division 2,Role Player,3.02,,12.05,,59,58,59,,,,,,,,59,59,63,,,,,,,,,,3.02,12.05,58.66666667,60.33333333,4
5311,12945,1689,2,10/31/2022,Division 2,Starter,2.93,,11.41,,59,58,58,,,,,,,,61,60,61,,,,,,,,,,2.93,11.41,58.33333333,60.66666667,4
5494,13648,1719,2,11/15/2022,JUCO 1,Role Player,3.14,3.13,12.58,,49,42,42,49,,,,,,,61,59,58,,,,,,,,,,3.135,12.58,45.5,59.33333333,4
5495,13649,1719,2,11/15/2022,JUCO 1,Starter,3.12,3.21,12.56,,54,46,58,60,,,,,,,58,60,57,,,,,,,,,,3.165,12.56,54.5,58.33333333,4
5497,13651,1719,2,11/15/2022,JUCO 1,Starter,3.36,3.23,13.62,,45,42,48,45,,,2.35,2.22,2.15,2.25,65,64,67,,,,,,,,,,3.295,13.62,45,65.33333333,5
5499,13654,1719,2,11/15/2022,JUCO 1,Role Player,3.18,3.33,13.5,,48,47,47,48,,,,,,,57,57,56,,,,,,,,,,3.255,13.5,47.5,56.66666667,4
5500,13655,1719,2,11/15/2022,JUCO 1,Impact Player,3.27,3.15,12.26,,52,54,54,56,,,1.9,1.87,1.97,1.72,66,70,72,,,,,,,,,,3.21,12.26,54,69.33333333,5
5501,13656,1719,2,11/15/2022,JUCO 1,Impact Player,3.25,3.17,12.02,,56,56,54,54,,,,,,,61,60,58,,,,,,,,,,3.21,12.02,55,59.66666667,4
5502,13657,1719,2,11/15/2022,JUCO 1,Starter,3.06,3.03,11.85,,55,55,58,59,,,,,,,66,68,57,,,,,,,,,,3.045,11.85,56.75,63.66666667,4
5503,13658,1719,2,11/15/2022,JUCO 1,Role Player,3.28,3.33,13.48,,43,41,44,43,,,,,,,75,73,73,,,,,,,,,,3.305,13.48,42.75,73.66666667,4
5504,13659,1719,2,11/15/2022,JUCO 1,Starter,3.27,3.31,13.57,,52,55,53,53,,,,,,,66,63,66,,,,,,,,,,3.29,13.57,53.25,65,4
5505,13660,1719,2,11/15/2022,JUCO 1,Role Player,3.11,3.22,12.57,,51,48,51,46,,,,,,,63,60,58,,,,,,,,,,3.165,12.57,49,60.33333333,4
5506,13661,1719,2,11/15/2022,JUCO 1,Starter,3.16,3.14,12.14,,46,47,49,47,,,,,,,65,65,64,,,,,,,,,,3.15,12.14,47.25,64.66666667,4
5507,13662,1719,2,11/15/2022,JUCO 1,Starter,3.23,3.2,12.3,,44,54,50,45,,,,,,,63,61,61,,,,,,,,,,3.215,12.3,48.25,61.66666667,4
5508,13663,1719,2,11/15/2022,JUCO 1,Impact Player,3.29,3.15,12.75,,43,51,50,53,,,,,,,70,71,69,,,,,,,,,,3.22,12.75,49.25,70,4
5510,13665,1719,2,11/15/2022,JUCO 1,Starter,3.2,2.94,12.49,,55,54,56,55,,,,,,,68,69,65,,,,,,,,,,3.07,12.49,55,67.33333333,4
5511,13666,1719,2,11/15/2022,JUCO 1,Impact Player,3.2,3.1,12.15,,55,63,67,63,,,,,,,74,75,72,,,,,,,,,,3.15,12.15,62,73.66666667,4
5512,13667,1719,2,11/15/2022,JUCO 1,Role Player,3.09,3.01,11.97,,50,56,58,58,,,,,,,60,61,59,,,,,,,,,,3.05,11.97,55.5,60,4
5561,13727,1723,2,11/18/2022,Division 1 Mid-Major,Role Player,3.12,3.13,12.18,,56,62,57,,,,,,,,64,65,66,,,,,,,,,,3.125,12.18,58.33333333,65,4
5562,13728,1723,2,11/18/2022,Division 1 Mid-Major,Impact Player,2.97,2.94,11.5,,60,59,59,,,,,,,,68,67,66,,,,,,,,,,2.955,11.5,59.33333333,67,4
5563,13729,1723,2,11/18/2022,Division 1 Mid-Major,Impact Player,3.05,2.95,11.68,,61,63,61,,,,,,,,71,71,68,,,,,,,,,,3,11.68,61.66666667,70,4
5564,13730,1723,2,11/18/2022,Division 1 Mid-Major,Role Player,3.05,3.02,12.04,,60,60,58,,,,,,,,71,73,76,,,,,,,,,,3.035,12.04,59.33333333,73.33333333,4
5566,13732,1723,2,11/18/2022,Division 1 Mid-Major,Starter,3.02,2.88,11.47,,62,59,62,,,,,,,,64,66,67,,,,,,,,,,2.95,11.47,61,65.66666667,4
5569,13735,1723,2,11/18/2022,Division 1 Mid-Major,Starter,2.91,2.91,11.43,,61,63,63,,,,,,,,70,74,74,,,,,,,,,,2.91,11.43,62.33333333,72.66666667,4
5570,13736,1723,2,11/18/2022,Division 1 Mid-Major,Impact Player,3.08,3,12.06,,68,68,68,,,,,,,,75,73,77,,,,,,,,,,3.04,12.06,68,75,4
5575,13741,1723,2,11/18/2022,Division 1 Mid-Major,Role Player,3.2,3.19,12.66,,57,59,62,,,,,,,,63,66,68,,,,,,,,,,3.195,12.66,59.33333333,65.66666667,4
5576,13742,1723,2,11/18/2022,Division 1 Mid-Major,Starter,3.08,3.04,12.71,,59,58,61,,,,,,,,68,66,66,,,,,,,,,,3.06,12.71,59.33333333,66.66666667,4
5577,13743,1723,2,11/18/2022,Division 1 Mid-Major,Starter,2.84,2.81,10.91,,56,57,59,,,,,,,,64,60,58,,,,,,,,,,2.825,10.91,57.33333333,60.66666667,4
5578,13744,1723,2,11/18/2022,Division 1 Mid-Major,Starter,2.95,3,12.39,,59,62,60,,,,,,,,68,72,67,,,,,,,,,,2.975,12.39,60.33333333,69,4
5579,13745,1723,2,11/18/2022,Division 1 Mid-Major,Role Player,3.14,3.18,12.11,,59,60,59,,,,,,,,68,66,64,,,,,,,,,,3.16,12.11,59.33333333,66,4
5608,14065,1729,2,1/12/2023,Division 2,Impact Player,3.3,3.24,12.75,,58,56,55,,,,,,,,61,62,67,,,,,,,,,,3.27,12.75,56.33333333,63.33333333,4
5609,14066,1729,2,1/12/2023,Division 2,Starter,3.06,3.04,11.92,,57,58,59,,,,,,,,65,66,62,,,,,,,,,,3.05,11.92,58,64.33333333,4
5610,14067,1729,2,1/12/2023,Division 2,Role Player,3.09,3.16,12.68,,57,57,57,,,,,,,,62,62,63,,,,,,,,,,3.125,12.68,57,62.33333333,4
5611,14068,1729,2,1/12/2023,Division 2,Role Player,3.01,3.04,11.58,,53,54,52,,,,,,,,63,68,67,,,,,,,,,,3.025,11.58,53,66,4
5612,14069,1729,2,1/12/2023,Division 2,Starter,3.29,3.22,12.31,,55,55,49,,,,1.78,1.63,2,,64,61,64,,,,,,,,,,3.255,12.31,53,63,5
5614,14071,1729,2,1/12/2023,Division 2,Role Player,3.16,3.25,12.78,,47,50,47,,,,,,,,56,61,61,,,,,,,,,,3.205,12.78,48,59.33333333,4
5615,14072,1729,2,1/12/2023,Division 2,Role Player,3.36,3.32,12.96,,55,54,57,,,,1.91,1.94,1.88,,63,62,58,,,,,,,,,,3.34,12.96,55.33333333,61,5
5616,14074,1729,2,1/12/2023,Division 2,Impact Player,3.46,3.48,13.49,,61,61,59,,,,,,,,61,62,60,,,,,,,,,,3.47,13.49,60.33333333,61,4
5619,14077,1729,2,1/12/2023,Division 2,Starter,3.03,2.9,11.81,,63,62,65,,,,,,,,74,70,71,,,,,,,,,,2.965,11.81,63.33333333,71.66666667,4
5620,14078,1729,2,1/12/2023,Division 2,Starter,3,3,11.65,,52,54,55,,,,,,,,62,63,61,,,,,,,,,,3,11.65,53.66666667,62,4
5621,14079,1729,2,1/12/2023,Division 2,Role Player,3.32,3.28,13.27,,50,50,52,,,,,,,,61,61,60,,,,,,,,,,3.3,13.27,50.66666667,60.66666667,4
5623,14081,1729,2,1/12/2023,Division 2,Impact Player,3.12,3.09,12.29,,59,60,57,,,,,,,,65,66,67,,,,,,,,,,3.105,12.29,58.66666667,66,4
5624,14082,1729,2,1/12/2023,Division 2,Impact Player,3.51,3.43,13.24,,55,54,55,,,,,,,,67,68,61,,,,,,,,,,3.47,13.24,54.66666667,65.33333333,4
5626,14084,1729,2,1/12/2023,Division 2,Impact Player,3.38,3.43,13.68,,50,49,50,,,,,,,,56,62,61,,,,,,,,,,3.405,13.68,49.66666667,59.66666667,4
5627,14085,1729,2,1/12/2023,Division 2,Impact Player,3.43,3.43,13.96,,53,54,52,,,,2.03,1.97,1.97,,65,64,64,,,,,,,,,,3.43,13.96,53,64.33333333,5
5628,14086,1729,2,1/12/2023,Division 2,Starter,3.03,3.1,12.24,,60,61,60,,,,1.62,1.69,1.72,,71,66,72,,,,,,,,,,3.065,12.24,60.33333333,69.66666667,5
5630,14088,1729,2,1/12/2023,Division 2,Role Player,3.36,3.34,13.18,,50,52,48,,,,2,2.13,2.2,,64,61,64,,,,,,,,,,3.35,13.18,50,63,5
5631,14089,1729,2,1/12/2023,Division 2,Role Player,3.21,3.17,12.25,,49,51,52,,,,,,,,60,59,60,,,,,,,,,,3.19,12.25,50.66666667,59.66666667,4
5632,14090,1729,2,1/12/2023,Division 2,Impact Player,3.06,3.05,11.36,,66,65,66,,,,,,,,65,63,60,,,,,,,,,,3.055,11.36,65.66666667,62.66666667,4
5633,14091,1729,2,1/12/2023,Division 2,Starter,3.13,3.08,11.94,,57,57,58,,,,,,,,52,51,60,,,,,,,,,,3.105,11.94,57.33333333,54.33333333,4
5634,14092,1729,2,1/12/2023,Division 2,Impact Player,2.9,2.92,11.86,,51,50,50,,,,,,,,63,63,64,,,,,,,,,,2.91,11.86,50.33333333,63.33333333,4
5635,13830,1730,2,11/28/2022,JUCO 1,Starter,3.46,3.24,13,,60,60,58,62,,,,,,,61,61,61,,,,,,,,,,3.35,13,60,61,4
5636,13831,1730,2,11/28/2022,JUCO 1,Starter,3.53,3.42,14.09,,58,58,59,61,,,,,,,76,74,74,,,,,,,,,,3.475,14.09,59,74.66666667,4
5637,13832,1730,2,11/28/2022,JUCO 1,Impact Player,2.93,2.87,11.8,,61,61,61,62,,,2.1,2,2.3,2.4,69,68,68,,,,,,,,,,2.9,11.8,61.25,68.33333333,5
5638,13834,1730,2,11/28/2022,JUCO 1,Starter,3.22,3.24,11.96,,57,61,61,64,,,,,,,68,64,64,,,,,,,,,,3.23,11.96,60.75,65.33333333,4
5639,13835,1730,2,11/28/2022,JUCO 1,Starter,3,2.95,11.77,,54,59,58,63,,,,,,,60,68,67,,,,,,,,,,2.975,11.77,58.5,65,4
5640,13836,1730,2,11/28/2022,JUCO 1,Impact Player,3.3,3.19,12.2,,53,51,53,52,,,,,,,60,58,57,,,,,,,,,,3.245,12.2,52.25,58.33333333,4
5641,13837,1730,2,11/28/2022,JUCO 1,Starter,2.97,3.1,12.38,,55,59,58,60,,,,,,,74,71,71,,,,,,,,,,3.035,12.38,58,72,4
5642,13838,1730,2,11/28/2022,JUCO 1,Impact Player,3.14,3.11,12.3,,45,50,50,50,,,,,,,67,66,61,,,,,,,,,,3.125,12.3,48.75,64.66666667,4
5643,13839,1730,2,11/28/2022,JUCO 1,Starter,3.16,3.22,11.86,,57,59,56,59,,,,,,,68,66,66,,,,,,,,,,3.19,11.86,57.75,66.66666667,4
5644,13840,1730,2,11/28/2022,JUCO 1,Starter,3.22,3.2,12.7,,57,58,59,57,,,1.84,1.96,1.76,1.72,71,68,67,,,,,,,,,,3.21,12.7,57.75,68.66666667,5
5645,13841,1730,2,11/28/2022,JUCO 1,Starter,3.34,3.19,13.3,,53,58,52,57,,,,,,,68,68,65,,,,,,,,,,3.265,13.3,55,67,4
5647,13843,1730,2,11/28/2022,JUCO 1,Impact Player,3.49,3.47,14,,56,56,59,60,,,2.2,2.32,2.03,2.2,75,74,73,,,,,,,,,,3.48,14,57.75,74,5
5648,13844,1730,2,11/28/2022,JUCO 1,Role Player,3.5,3.51,14.1,,54,50,53,54,,,,,,,71,72,70,,,,,,,,,,3.505,14.1,52.75,71,4
5794,13194,1759,2,1/12/2023,JUCO 1,Role Player,3.25,3.23,13.45,,52,54,53,,,,,,,,73,64,66,,,,,,,,,,3.24,13.45,53,67.66666667,4
5795,13195,1759,2,1/12/2023,JUCO 1,Role Player,3.18,3.41,13.63,,52,54,52,,,,,,,,63,65,60,,,,,,,,,,3.295,13.63,52.66666667,62.66666667,4
5796,13196,1759,2,1/12/2023,JUCO 1,Impact Player,3.35,3.35,13.28,,50,47,48,,,,2,1.97,,,61,62,66,,,,,,,,,,3.35,13.28,48.33333333,63,5
5797,13198,1759,2,1/12/2023,JUCO 1,Starter,3.15,3.15,12.56,,55,58,59,,,,,,,,67,64,60,,,,,,,,,,3.15,12.56,57.33333333,63.66666667,4
5799,13200,1759,2,1/12/2023,JUCO 1,Impact Player,2.95,2.95,11.99,,62,62,65,,,,,,,,70,64,67,,,,,,,,,,2.95,11.99,63,67,4
5800,13201,1759,2,1/12/2023,JUCO 1,Starter,3.14,3.13,12.48,,53,55,59,,,,,,,,68,62,68,,,,,,,,,,3.135,12.48,55.66666667,66,4
5801,13203,1759,2,1/12/2023,JUCO 1,Role Player,3.44,3.47,14.13,,56,56,56,,,,,,,,71,77,73,,,,,,,,,,3.455,14.13,56,73.66666667,4
5802,13205,1759,2,1/12/2023,JUCO 1,Role Player,3.53,3.6,14.34,,59,58,57,,,,,,,,62,64,67,,,,,,,,,,3.565,14.34,58,64.33333333,4
5804,13207,1759,2,1/12/2023,JUCO 1,Role Player,3.67,3.59,15.29,,58,56,55,,,,,,,,72,64,68,,,,,,,,,,3.63,15.29,56.33333333,68,4
5806,13209,1759,2,1/12/2023,JUCO 1,Starter,3.43,3.39,13.63,,54,55,54,,,,,,,,68,65,68,,,,,,,,,,3.41,13.63,54.33333333,67,4
5807,13210,1759,2,1/12/2023,JUCO 1,Impact Player,3.38,3.43,13.62,,57,55,54,,,,,,,,68,64,53,,,,,,,,,,3.405,13.62,55.33333333,61.66666667,4
5808,13211,1759,2,1/12/2023,JUCO 1,Role Player,3.31,3.29,13.31,,54,54,50,,,,,,,,72,70,64,,,,,,,,,,3.3,13.31,52.66666667,68.66666667,4
5809,13213,1759,2,1/12/2023,JUCO 1,Role Player,3.26,3.26,13.23,,52,52,51,,,,2.16,2.1,,,63,65,64,,,,,,,,,,3.26,13.23,51.66666667,64,5
5810,13214,1759,2,1/12/2023,JUCO 1,Role Player,3.2,3.15,12.82,,53,53,51,,,,,,,,59,60,58,,,,,,,,,,3.175,12.82,52.33333333,59,4
5811,13215,1759,2,1/12/2023,JUCO 1,Impact Player,3.14,3.25,12.22,,67,65,65,,,,,,,,69,71,64,,,,,,,,,,3.195,12.22,65.66666667,68,4
5876,12191,1766,2,1/11/2023,JUCO 1,Starter,3.07,3.02,12.92,12.7,55,58,59,,,,,,,,64,58,59,,,,,,,,,,3.045,12.81,57.33333333,60.33333333,4
5878,12193,1766,2,1/11/2023,JUCO 1,Role Player,2.79,2.84,11.91,,64,63,63,,,,,,,,66,59,66,,,,,,,,,,2.815,11.91,63.33333333,63.66666667,4
5879,12194,1766,2,1/11/2023,JUCO 1,Starter,3.06,3.13,12.96,,60,57,59,,,,,,,,64,66,65,,,,,,,,,,3.095,12.96,58.66666667,65,4
5880,12195,1766,2,1/11/2023,JUCO 1,Role Player,2.99,2.99,13.08,,55,58,59,,,,,,,,64,57,64,,,,,,,,,,2.99,13.08,57.33333333,61.66666667,4
5881,12196,1766,2,1/11/2023,JUCO 1,Starter,2.98,3.03,12.51,,54,55,54,,,,,,,,67,70,68,,,,,,,,,,3.005,12.51,54.33333333,68.33333333,4
5882,12197,1766,2,1/11/2023,JUCO 1,Role Player,2.92,2.94,12.1,12.09,57,55,56,,,,,,,,62,56,65,,,,,,,,,,2.93,12.095,56,61,4
5883,12198,1766,2,1/11/2023,JUCO 1,Role Player,2.99,2.89,12.08,,57,58,59,,,,,,,,63,61,62,,,,,,,,,,2.94,12.08,58,62,4
5884,12199,1766,2,1/11/2023,JUCO 1,Impact Player,2.97,2.99,12.7,,58,53,53,,,,2.1,2,1.99,,67,69,65,,,,,,,,,,2.98,12.7,54.66666667,67,5
5885,12200,1766,2,1/11/2023,JUCO 1,Role Player,3.06,3.01,13.09,13.03,58,55,59,,,,,,,,64,63,65,,,,,,,,,,3.035,13.06,57.33333333,64,4
5887,12202,1766,2,1/11/2023,JUCO 1,Role Player,2.89,2.92,12.2,,62,62,60,,,,,,,,58,58,58,,,,,,,,,,2.905,12.2,61.33333333,58,4
5888,12203,1766,2,1/11/2023,JUCO 1,Starter,2.79,2.88,12.96,,66,68,69,,,,,,,,71,70,69,,,,,,,,,,2.835,12.96,67.66666667,70,4
5889,12204,1766,2,1/11/2023,JUCO 1,Impact Player,3.01,2.93,12.57,,56,60,59,,,,1.93,1.96,1.94,,65,70,64,,,,,,,,,,2.97,12.57,58.33333333,66.33333333,5
5890,12207,1766,2,1/11/2023,JUCO 1,Starter,3.06,2.99,12.34,,60,52,56,,,,,,,,65,72,70,,,,,,,,,,3.025,12.34,56,69,4
5891,12208,1766,2,1/11/2023,JUCO 1,Role Player,2.78,2.86,11.5,11.43,58,58,58,,,,,,,,59,62,62,,,,,,,,,,2.82,11.465,58,61,4
5917,14115,1779,2,1/17/2023,Division 1 Mid-Major ,Starter,2.97,,11.8,,57,59,,,,,,,,,60,60,,,,,,,,,,,2.97,11.8,58,60,4
5919,14117,1779,2,1/17/2023,Division 1 Mid-Major ,Starter,3.12,,12.6,,55,57,,,,,,,,,64,64,,,,,,,,,,,3.12,12.6,56,64,4
